"","id","schid","tchid","tchexper","absent","readscore","mathscore","totalscore","boy","white_asian","black","tchwhite","tchmasters","freelunch","schurban","schrural","small","regular","aide"
"1379",13426,244723,24472303,1,1,439,494,933,0,0,1,0,0,1,1,0,1,0,0
"1380",13427,212522,21252202,13,6,442,506,948,0,1,0,1,0,1,1,0,0,0,1
"1381",13428,244780,24478002,10,7,391,602,993,1,0,1,0,0,1,1,0,0,1,0
"1382",13429,161183,16118302,10,2,405,444,849,1,1,0,1,1,1,0,1,0,0,1
"1383",13430,161183,16118301,12,1,455,559,1014,1,1,0,1,1,0,0,1,0,1,0
"1384",13431,244697,24469702,1,33,443,484,927,0,0,1,1,0,1,1,0,1,0,0
"1385",13432,205488,20548802,12,13,433,468,901,1,1,0,1,0,0,0,0,0,1,0
"1386",13433,244818,24481803,11,13,411,423,834,0,0,1,1,1,1,1,0,0,0,1
"1387",13434,244727,24472704,1,9,440,506,946,1,0,1,0,0,0,0,0,0,0,1
"1388",13436,205489,20548901,0,7,442,513,955,1,1,0,1,0,0,0,0,1,0,0
"1389",13437,205491,20549101,0,6,474,559,1033,1,1,0,1,0,0,0,0,1,0,0
"1390",13439,264945,26494505,8,2,453,506,959,1,1,0,1,1,0,0,0,1,0,0
"1391",13440,205488,20548803,4,17,402,429,831,1,1,0,1,1,0,0,0,1,0,0
"1392",13441,244818,24481802,10,22,408,423,831,1,0,1,0,1,1,1,0,1,0,0
"1393",13442,244774,24477404,2,2,419,500,919,0,0,1,1,0,1,1,0,1,0,0
"1394",13443,244774,24477403,1,11,442,473,915,1,0,1,1,0,1,1,0,0,0,1
"1395",13444,205490,20549002,11,0,428,439,867,1,0,1,1,0,1,1,0,0,0,1
"1396",13445,205489,20548902,14,16,532,626,1158,0,1,0,1,0,0,0,0,0,1,0
"1397",13446,205490,20549002,11,6,434,473,907,1,0,1,1,0,1,1,0,0,0,1
"1398",13447,205489,20548901,0,6,538,576,1114,1,1,0,1,0,0,0,0,1,0,0
"1399",13449,130085,13008504,11,3,434,489,923,0,1,0,1,0,0,0,0,1,0,0
"1400",13450,128076,12807601,0,10,397,449,846,0,1,0,1,0,0,0,0,1,0,0
"1401",13451,205488,20548802,12,20,427,463,890,0,1,0,1,0,0,0,0,0,1,0
"1402",13452,244746,24474601,17,12,445,459,904,1,0,1,1,1,1,1,0,0,0,1
"1403",13453,205489,20548903,3,4,468,576,1044,1,1,0,1,0,0,0,0,0,0,1
"1404",13454,244755,24475503,9,11,450,536,986,1,0,1,0,0,0,1,0,1,0,0
"1405",13455,244708,24470802,1,20,448,449,897,0,0,1,0,0,1,1,0,1,0,0
"1406",13457,244796,24479603,21,7,456,478,934,0,0,1,0,0,1,1,0,1,0,0
"1407",13459,244708,24470801,14,0,461,459,920,0,0,1,1,0,1,1,0,1,0,0
"1408",13460,244801,24480103,8,3,425,520,945,0,0,1,0,0,0,0,0,0,0,1
"1409",13461,244839,24483901,1,2,428,536,964,0,0,1,1,0,0,0,0,0,1,0
"1410",13462,244776,24477601,6,1,418,399,817,1,0,1,1,1,1,1,0,1,0,0
"1411",13464,244764,24476401,1,26,422,468,890,0,0,1,0,0,1,1,0,0,0,1
"1412",13469,128079,12807902,8,18,398,399,797,0,1,0,1,0,0,0,1,0,0,1
"1413",13471,205491,20549102,15,6,400,449,849,1,1,0,1,0,0,0,0,1,0,0
"1414",13473,205490,20549003,12,8,405,434,839,0,0,1,1,0,1,1,0,0,1,0
"1415",13478,128068,12806803,11,27,388,478,866,0,1,0,1,0,0,0,1,0,0,1
"1416",13481,169219,16921902,12,4,554,520,1074,0,1,0,1,1,0,0,0,0,1,0
"1417",13483,128068,12806803,11,5,422,423,845,1,1,0,1,0,0,0,1,0,0,1
"1418",13484,205492,20549203,24,3,431,528,959,0,0,1,1,1,1,0,0,0,1,0
"1419",13486,244745,24474504,15,4,413,459,872,1,0,1,0,1,0,0,0,0,0,1
"1420",13487,128076,12807602,8,7,436,454,890,1,1,0,1,0,0,0,0,0,1,0
"1421",13490,128079,12807901,8,1,422,444,866,1,1,0,1,0,0,0,1,0,1,0
"1422",13491,128079,12807902,8,0,422,444,866,1,1,0,1,0,0,0,1,0,0,1
"1423",13492,244723,24472305,8,4,416,463,879,1,0,1,1,1,1,1,0,0,1,0
"1424",13494,244736,24473603,6,2,424,513,937,1,0,1,1,0,1,1,0,1,0,0
"1425",13495,244806,24480603,0,2,440,444,884,1,0,1,0,0,1,1,0,0,1,0
"1426",13496,205492,20549203,24,9,461,602,1063,1,0,1,1,1,1,0,0,0,1,0
"1427",13497,205490,20549001,3,9,398,429,827,0,0,1,1,0,1,1,0,1,0,0
"1428",13498,244806,24480605,6,9,437,473,910,1,0,1,0,0,1,1,0,0,1,0
"1429",13499,208501,20850102,12,6,437,528,965,1,1,0,1,1,0,0,1,0,0,1
"1430",13500,208503,20850303,3,18,403,489,892,1,1,0,1,1,1,0,1,0,0,1
"1431",13501,208501,20850104,5,14,453,576,1029,1,1,0,1,0,0,0,1,1,0,0
"1432",13502,244818,24481802,10,33,386,399,785,1,1,0,0,1,1,1,0,1,0,0
"1433",13503,208501,20850102,12,5,460,528,988,1,1,0,1,1,0,0,1,0,0,1
"1434",13504,244755,24475506,16,13,425,463,888,1,0,1,0,0,1,1,0,0,0,1
"1435",13505,208501,20850101,13,0,458,547,1005,0,1,0,1,0,0,0,1,0,1,0
"1436",13506,208501,20850102,12,16,467,506,973,0,1,0,1,1,0,0,1,0,0,1
"1437",13507,230612,23061203,6,22,467,559,1026,1,1,0,1,1,0,0,1,0,1,0
"1438",13509,244723,24472302,2,4,434,520,954,0,0,1,0,0,1,1,0,1,0,0
"1439",13510,208503,20850301,8,10,407,384,791,0,1,0,1,1,0,0,1,0,1,0
"1440",13511,221571,22157101,3,10,451,500,951,0,1,0,0,0,0,0,1,0,1,0
"1441",13512,221571,22157104,21,12,431,602,1033,0,1,0,1,0,1,0,1,1,0,0
"1442",13513,205492,20549201,0,9,433,478,911,1,0,1,1,0,1,0,0,0,0,1
"1443",13514,208503,20850301,8,10,397,500,897,1,1,0,1,1,0,0,1,0,1,0
"1444",13515,208503,20850303,3,3,422,484,906,0,1,0,1,1,0,0,1,0,0,1
"1445",13516,208501,20850101,13,10,440,520,960,0,1,0,1,0,0,0,1,0,1,0
"1446",13517,161183,16118301,12,13,430,478,908,0,1,0,1,1,0,0,1,0,1,0
"1447",13519,208503,20850303,3,14,492,513,1005,0,1,0,1,1,0,0,1,0,0,1
"1448",13522,209510,20951005,15,11,410,459,869,0,1,0,1,0,1,0,1,1,0,0
"1449",13523,244831,24483102,18,17,425,478,903,1,1,0,0,0,1,0,0,0,1,0
"1450",13524,244727,24472703,12,9,413,454,867,1,0,1,0,0,0,0,0,0,0,1
"1451",13525,244755,24475506,16,7,424,444,868,0,0,1,0,0,1,1,0,0,0,1
"1452",13527,212522,21252204,17,14,448,444,892,1,0,1,1,1,1,1,0,1,0,0
"1453",13528,244774,24477401,0,9,405,434,839,1,0,1,1,0,1,1,0,0,0,1
"1454",13529,205489,20548902,14,8,514,506,1020,1,1,0,1,0,0,0,0,0,1,0
"1455",13530,193423,19342302,12,10,580,536,1116,0,0,1,1,0,0,0,1,1,0,0
"1456",13532,215533,21553302,15,7,422,434,856,0,0,1,1,1,1,0,1,0,1,0
"1457",13533,193422,19342201,9,6,427,459,886,1,1,0,1,0,0,0,1,0,0,1
"1458",13534,216536,21653604,22,18,447,489,936,1,1,0,1,0,1,0,1,1,0,0
"1459",13535,205492,20549204,3,23,425,489,914,1,1,0,1,0,0,0,0,1,0,0
"1460",13537,170295,17029501,19,32,580,528,1108,1,1,0,1,0,0,0,1,0,1,0
"1461",13538,244745,24474503,1,7,407,489,896,0,1,0,0,0,1,0,0,0,1,0
"1462",13540,244745,24474503,1,9,450,513,963,0,1,0,0,0,0,0,0,0,1,0
"1463",13542,159171,15917101,10,8,437,484,921,0,0,1,1,0,1,0,1,0,0,1
"1464",13544,159171,15917101,10,10,391,478,869,1,1,0,1,0,1,0,1,0,0,1
"1465",13548,212522,21252202,13,15,428,478,906,1,1,0,1,0,1,1,0,0,0,1
"1466",13549,205490,20549001,3,24,436,489,925,0,0,1,1,0,1,1,0,1,0,0
"1467",13550,159171,15917102,8,2,460,484,944,0,1,0,1,1,1,0,1,1,0,0
"1468",13551,244697,24469703,5,6,425,459,884,0,0,1,1,1,1,1,0,0,0,1
"1469",13552,244780,24478002,10,4,431,559,990,1,0,1,0,0,1,1,0,0,1,0
"1470",13553,205490,20549001,3,4,408,459,867,1,0,1,1,0,1,1,0,1,0,0
"1471",13554,244728,24472802,6,0,410,454,864,0,0,1,0,0,0,1,0,0,0,1
"1472",13556,244780,24478002,10,0,384,484,868,0,0,1,0,0,1,1,0,0,1,0
"1473",13557,244764,24476402,13,0,413,463,876,1,0,1,0,1,1,1,0,1,0,0
"1474",13559,161176,16117603,6,17,427,513,940,0,1,0,1,0,0,0,1,0,1,0
"1475",13560,159171,15917104,6,12,453,602,1055,1,1,0,1,0,0,0,1,1,0,0
"1476",13561,180344,18034402,0,2,495,484,979,0,1,0,1,0,0,1,0,0,0,1
"1477",13562,159171,15917103,10,8,478,547,1025,1,1,0,1,0,1,0,1,0,1,0
"1478",13563,244755,24475507,3,7,538,626,1164,0,0,1,0,0,1,1,0,1,0,0
"1479",13564,180344,18034404,13,10,472,602,1074,0,1,0,1,1,0,1,0,1,0,0
"1480",13566,173312,17331201,11,0,492,528,1020,1,1,0,1,0,1,0,1,1,0,0
"1481",13567,170295,17029502,14,3,428,506,934,1,1,0,1,0,0,0,1,0,0,1
"1482",13569,180344,18034402,0,7,434,463,897,1,1,0,1,0,0,1,0,0,0,1
"1483",13570,159171,15917101,10,26,474,463,937,0,1,0,1,0,0,0,1,0,0,1
"1484",13571,244774,24477405,6,2,424,478,902,1,0,1,0,0,1,1,0,0,1,0
"1485",13572,215533,21553302,15,6,427,500,927,1,1,0,1,1,0,0,1,0,1,0
"1486",13573,244746,24474603,5,2,480,506,986,1,0,1,1,0,1,1,0,1,0,0
"1487",13574,215533,21553302,15,17,414,484,898,1,0,1,1,1,1,0,1,0,1,0
"1488",13575,230612,23061203,6,2,448,513,961,1,1,0,1,1,0,0,1,0,1,0
"1489",13577,159171,15917104,6,13,448,559,1007,1,1,0,1,0,0,0,1,1,0,0
"1490",13578,215533,21553303,6,4,455,494,949,1,1,0,1,1,0,0,1,1,0,0
"1491",13579,169280,16928003,7,23,455,494,949,1,1,0,1,0,0,0,0,0,0,1
"1492",13580,168214,16821401,6,8,442,489,931,0,1,0,1,0,0,0,1,1,0,0
"1493",13581,244806,24480603,0,20,470,513,983,1,0,1,0,0,0,1,0,0,1,0
"1494",13582,221571,22157101,3,2,407,439,846,1,1,0,0,0,0,0,1,0,1,0
"1495",13583,221574,22157404,2,5,416,468,884,1,1,0,1,0,0,0,1,0,1,0
"1496",13585,221571,22157105,7,1,405,444,849,0,1,0,1,0,0,0,1,0,0,1
"1497",13588,244839,24483901,1,8,425,489,914,1,0,1,1,0,1,0,0,0,1,0
"1498",13589,221571,22157105,7,10,400,423,823,1,1,0,1,0,0,0,1,0,0,1
"1499",13590,221571,22157101,3,2,413,444,857,1,0,1,0,0,1,0,1,0,1,0
"1500",13591,244727,24472704,1,0,424,500,924,1,0,1,0,0,0,0,0,0,0,1
"1501",13592,208503,20850303,3,32,425,439,864,0,1,0,1,1,1,0,1,0,0,1
"1502",13593,221571,22157105,7,12,439,439,878,1,1,0,1,0,0,0,1,0,0,1
"1503",13594,244755,24475503,9,14,424,559,983,1,0,1,0,0,1,1,0,1,0,0
"1504",13595,128076,12807601,0,10,433,468,901,0,1,0,1,0,1,0,0,1,0,0
"1505",13596,225585,22558504,13,13,447,513,960,0,1,0,1,1,0,0,1,0,0,1
"1506",13597,244727,24472704,1,8,443,478,921,0,0,1,0,0,1,0,0,0,0,1
"1507",13598,244831,24483101,12,8,439,547,986,1,1,0,0,0,0,0,0,1,0,0
"1508",13599,228606,22860601,8,2,434,528,962,0,0,1,1,1,1,0,1,0,0,1
"1509",13600,228606,22860601,8,8,431,547,978,1,0,1,1,1,1,0,1,0,0,1
"1510",13601,244818,24481804,9,24,408,449,857,0,0,1,0,0,1,1,0,0,1,0
"1511",13602,228606,22860603,12,16,418,513,931,0,1,0,1,0,1,0,1,1,0,0
"1512",13603,244799,24479903,5,5,422,418,840,0,0,1,0,0,0,0,0,1,0,0
"1513",13604,228606,22860601,8,5,510,626,1136,1,0,1,1,1,0,0,1,0,0,1
"1514",13607,228606,22860604,14,1,450,536,986,0,1,0,1,0,0,0,1,1,0,0
"1515",13608,205490,20549001,3,11,436,473,909,0,0,1,1,0,1,1,0,1,0,0
"1516",13609,231616,23161601,12,15,458,520,978,1,1,0,1,0,0,0,1,0,0,1
"1517",13611,231616,23161603,20,7,458,547,1005,0,1,0,1,0,0,0,1,0,1,0
"1518",13612,162184,16218403,6,1,431,520,951,1,1,0,1,1,0,0,1,1,0,0
"1519",13613,231616,23161601,12,0,456,536,992,0,1,0,1,0,1,0,1,0,0,1
"1520",13615,205490,20549002,11,21,384,399,783,0,0,1,1,0,1,1,0,0,0,1
"1521",13616,230612,23061201,6,12,419,478,897,1,1,0,1,0,0,0,1,0,0,1
"1522",13618,244723,24472303,1,2,437,506,943,0,0,1,0,0,1,1,0,1,0,0
"1523",13619,264945,26494503,3,0,495,602,1097,1,1,0,1,0,0,0,0,0,1,0
"1524",13620,244839,24483904,0,3,433,489,922,0,0,1,1,0,1,0,0,1,0,0
"1525",13621,261927,26192703,3,14,400,423,823,1,1,0,1,0,0,0,1,1,0,0
"1526",13622,261927,26192703,3,24,627,576,1203,1,1,0,1,0,0,0,1,1,0,0
"1527",13624,234628,23462802,20,9,527,506,1033,1,1,0,1,1,0,0,1,0,0,1
"1528",13625,244755,24475502,7,16,421,449,870,1,0,1,1,0,1,1,0,0,0,1
"1529",13626,164198,16419803,4,38,440,536,976,0,1,0,1,1,0,0,1,0,1,0
"1530",13627,244727,24472704,1,0,440,500,940,0,0,1,0,0,0,0,0,0,0,1
"1531",13628,244755,24475501,11,6,419,468,887,0,0,1,1,0,1,1,0,0,1,0
"1532",13629,244708,24470803,2,2,403,423,826,0,0,1,1,0,1,1,0,0,1,0
"1533",13631,205489,20548902,14,10,468,559,1027,1,1,0,1,0,0,0,0,0,1,0
"1534",13632,218562,21856201,14,0,443,547,990,1,1,0,1,1,0,1,0,1,0,0
"1535",13633,218562,21856201,14,NA,443,484,927,1,1,0,1,1,0,1,0,1,0,0
"1536",13634,257899,25789901,13,10,431,454,885,1,1,0,1,1,0,0,1,0,1,0
"1537",13635,244806,24480607,11,0,500,536,1036,0,0,1,1,0,0,1,0,1,0,0
"1538",13636,244727,24472701,21,4,500,513,1013,0,0,1,1,0,0,0,0,1,0,0
"1539",13637,244727,24472703,12,1,421,459,880,0,0,1,0,0,1,0,0,0,0,1
"1540",13638,203457,20345702,9,19,463,473,936,1,1,0,1,1,0,0,1,0,0,1
"1541",13639,161183,16118304,10,21,422,434,856,1,1,0,1,1,0,0,1,0,0,1
"1542",13640,244755,24475503,9,14,411,536,947,0,0,1,0,0,0,1,0,1,0,0
"1543",13641,244801,24480103,8,10,424,559,983,1,1,0,0,0,0,0,0,0,0,1
"1544",13642,244799,24479904,6,10,397,459,856,1,0,1,1,0,0,0,0,0,1,0
"1545",13643,244728,24472803,15,0,492,454,946,1,0,1,0,1,1,1,0,0,1,0
"1546",13645,244746,24474602,5,21,407,429,836,1,0,1,1,0,1,1,0,0,1,0
"1547",13646,244801,24480103,8,29,425,513,938,1,1,0,0,0,0,0,0,0,0,1
"1548",13647,244799,24479901,10,6,434,484,918,1,0,1,1,1,0,0,0,0,0,1
"1549",13648,216536,21653602,13,1,476,520,996,0,1,0,1,1,0,0,1,0,0,1
"1550",13649,244818,24481803,11,20,414,454,868,1,0,1,1,1,1,1,0,0,0,1
"1551",13650,244745,24474502,14,2,450,478,928,1,1,0,0,1,0,0,0,1,0,0
"1552",13651,244774,24477404,2,0,443,468,911,1,0,1,1,0,1,1,0,1,0,0
"1553",13652,244755,24475504,1,2,390,418,808,1,0,1,0,0,1,1,0,0,1,0
"1554",13653,244801,24480103,8,11,538,626,1164,1,1,0,0,0,0,0,0,0,0,1
"1555",13654,203452,20345202,11,11,402,454,856,0,1,0,1,0,1,0,1,0,1,0
"1556",13655,205490,20549002,11,33,380,399,779,1,0,1,1,0,1,1,0,0,0,1
"1557",13657,244727,24472703,12,10,443,506,949,0,0,1,0,0,1,0,0,0,0,1
"1558",13658,244806,24480603,0,1,455,494,949,1,0,1,0,0,1,1,0,0,1,0
"1559",13659,205492,20549202,3,14,474,506,980,1,0,1,1,0,1,0,0,1,0,0
"1560",13660,244708,24470803,2,0,422,434,856,1,0,1,1,0,1,1,0,0,1,0
"1561",13661,244776,24477608,3,4,440,449,889,1,0,1,0,0,1,1,0,1,0,0
"1562",13662,244746,24474601,17,6,434,473,907,1,0,1,1,1,1,1,0,0,0,1
"1563",13663,244697,24469703,5,12,419,463,882,0,0,1,1,1,1,1,0,0,0,1
"1564",13664,205491,20549101,0,2,453,513,966,1,1,0,1,0,0,0,0,1,0,0
"1565",13665,205489,20548902,14,8,554,559,1113,0,1,0,1,0,0,0,0,0,1,0
"1566",13666,244736,24473601,11,18,456,520,976,1,0,1,1,0,1,1,0,0,0,1
"1567",13667,244736,24473601,11,8,467,528,995,1,0,1,1,0,1,1,0,0,0,1
"1568",13668,244746,24474603,5,8,451,506,957,0,0,1,1,0,1,1,0,1,0,0
"1569",13670,244723,24472301,17,48,413,429,842,0,0,1,1,1,1,1,0,0,0,1
"1570",13671,205492,20549203,24,29,430,478,908,0,0,1,1,1,1,0,0,0,1,0
"1571",13672,205490,20549003,12,7,403,399,802,1,0,1,1,0,1,1,0,0,1,0
"1572",13674,244839,24483904,0,3,439,576,1015,1,0,1,1,0,0,0,0,1,0,0
"1573",13675,244801,24480101,0,6,474,513,987,0,1,0,1,0,0,0,0,0,1,0
"1574",13676,244780,24478002,10,25,445,520,965,0,0,1,0,0,1,1,0,0,1,0
"1575",13677,244839,24483901,1,4,427,494,921,1,0,1,1,0,1,0,0,0,1,0
"1576",13678,244755,24475503,9,2,407,494,901,1,0,1,0,0,1,1,0,1,0,0
"1577",13679,225585,22558503,13,4,428,484,912,1,1,0,0,0,0,0,1,0,1,0
"1578",13680,244697,24469705,14,15,440,434,874,1,0,1,0,0,0,1,0,1,0,0
"1579",13681,244774,24477405,6,22,427,439,866,1,0,1,0,0,1,1,0,0,1,0
"1580",13682,244806,24480607,11,37,476,520,996,0,0,1,1,0,1,1,0,1,0,0
"1581",13684,244774,24477405,6,16,382,444,826,1,0,1,0,0,1,1,0,0,1,0
"1582",13685,244708,24470803,2,6,461,528,989,0,0,1,1,0,1,1,0,0,1,0
"1583",13686,244708,24470801,14,12,461,528,989,0,0,1,1,0,1,1,0,1,0,0
"1584",13690,244774,24477402,6,15,400,454,854,1,0,1,0,0,1,1,0,1,0,0
"1585",13691,244776,24477605,2,18,434,463,897,0,0,1,1,0,1,1,0,1,0,0
"1586",13692,205490,20549002,11,7,397,405,802,0,0,1,1,0,1,1,0,0,0,1
"1587",13693,244818,24481803,11,5,421,478,899,1,0,1,1,1,1,1,0,0,0,1
"1588",13694,244801,24480103,8,2,418,489,907,0,0,1,0,0,1,0,0,0,0,1
"1589",13695,205491,20549103,3,4,421,454,875,0,1,0,1,0,0,0,0,0,1,0
"1590",13696,244697,24469703,5,2,437,513,950,0,0,1,1,1,1,1,0,0,0,1
"1591",13697,244776,24477608,3,3,476,602,1078,0,0,1,0,0,1,1,0,1,0,0
"1592",13700,130085,13008503,8,7,395,444,839,1,1,0,1,1,0,0,0,0,0,1
"1593",13702,205490,20549003,12,4,395,405,800,0,0,1,1,0,1,1,0,0,1,0
"1594",13703,244839,24483904,0,7,434,489,923,1,0,1,1,0,1,0,0,1,0,0
"1595",13705,128068,12806801,12,8,416,454,870,0,1,0,1,1,1,0,1,1,0,0
"1596",13706,244728,24472803,15,0,434,468,902,0,0,1,0,1,0,1,0,0,1,0
"1597",13707,244708,24470801,14,4,393,399,792,1,0,1,1,0,1,1,0,1,0,0
"1598",13708,128068,12806801,12,0,437,454,891,1,1,0,1,1,0,0,1,1,0,0
"1599",13709,244776,24477604,9,60,408,439,847,0,0,1,0,0,1,1,0,0,1,0
"1600",13711,244755,24475502,7,0,410,429,839,0,0,1,1,0,1,1,0,0,0,1
"1601",13712,209510,20951002,3,21,461,528,989,0,1,0,1,0,0,0,1,0,0,1
"1602",13713,244697,24469705,14,4,442,494,936,1,0,1,0,0,1,1,0,1,0,0
"1603",13714,128079,12807902,8,3,402,478,880,1,1,0,1,0,0,0,1,0,0,1
"1604",13715,244774,24477405,6,0,456,506,962,0,0,1,0,0,0,1,0,0,1,0
"1605",13716,169229,16922904,5,7,447,484,931,0,1,0,0,0,0,0,0,0,0,1
"1606",13717,244708,24470801,14,8,416,399,815,1,0,1,1,0,1,1,0,1,0,0
"1607",13718,244780,24478003,2,4,478,520,998,1,0,1,1,0,0,1,0,1,0,0
"1608",13719,128079,12807902,8,11,428,489,917,0,1,0,1,0,0,0,1,0,0,1
"1609",13720,244776,24477604,9,9,430,473,903,0,0,1,0,0,1,1,0,0,1,0
"1610",13721,257905,25790505,14,17,455,454,909,1,1,0,1,0,0,1,0,0,0,1
"1611",13723,244818,24481803,11,14,430,473,903,0,1,0,1,1,1,1,0,0,0,1
"1612",13724,244839,24483903,20,8,468,520,988,0,0,1,0,0,0,0,0,0,1,0
"1613",13725,244755,24475505,24,8,440,528,968,1,0,1,0,0,1,1,0,0,1,0
"1614",13726,244708,24470803,2,6,439,513,952,1,0,1,1,0,1,1,0,0,1,0
"1615",13727,159171,15917101,10,11,434,513,947,1,1,0,1,0,0,0,1,0,0,1
"1616",13728,244755,24475501,11,7,451,528,979,0,0,1,1,0,1,1,0,0,1,0
"1617",13729,244780,24478001,24,4,500,602,1102,0,0,1,1,1,1,1,0,0,0,1
"1618",13730,244764,24476402,13,5,465,602,1067,0,0,1,0,1,1,1,0,1,0,0
"1619",13731,244839,24483903,20,1,474,602,1076,0,0,1,0,0,0,0,0,0,1,0
"1620",13732,244764,24476401,1,35,450,489,939,1,0,1,0,0,1,1,0,0,0,1
"1621",13733,244764,24476402,13,16,410,439,849,1,0,1,0,1,1,1,0,1,0,0
"1622",13735,244755,24475501,11,4,431,484,915,1,0,1,1,0,0,1,0,0,1,0
"1623",13737,244736,24473601,11,33,437,463,900,1,0,1,1,0,1,1,0,0,0,1
"1624",13738,244796,24479604,3,3,414,473,887,1,0,1,0,0,1,1,0,0,0,1
"1625",13739,244806,24480607,11,16,442,520,962,1,0,1,1,0,1,1,0,1,0,0
"1626",13740,208503,20850303,3,6,430,449,879,0,1,0,1,1,0,0,1,0,0,1
"1627",13742,244774,24477402,6,15,408,449,857,0,0,1,0,0,1,1,0,1,0,0
"1628",13743,244697,24469703,5,2,411,478,889,1,0,1,1,1,1,1,0,0,0,1
"1629",13744,205491,20549103,3,4,403,463,866,1,1,0,1,0,0,0,0,0,1,0
"1630",13745,244697,24469701,6,4,390,434,824,1,0,1,1,1,0,1,0,0,1,0
"1631",13746,259915,25991502,15,26,545,520,1065,0,1,0,1,0,0,0,1,0,0,1
"1632",13747,259915,25991502,15,14,403,439,842,0,1,0,1,0,0,0,1,0,0,1
"1633",13748,244806,24480605,6,0,448,520,968,0,0,1,0,0,1,1,0,0,1,0
"1634",13750,244774,24477403,1,20,418,473,891,1,0,1,1,0,1,1,0,0,0,1
"1635",13751,193422,19342202,8,1,458,520,978,0,1,0,1,0,0,0,1,1,0,0
"1636",13752,244745,24474501,5,2,605,626,1231,0,1,0,0,0,0,0,0,0,0,1
"1637",13753,244839,24483904,0,0,428,454,882,0,0,1,1,0,0,0,0,1,0,0
"1638",13754,244764,24476402,13,4,433,506,939,1,0,1,0,1,0,1,0,1,0,0
"1639",13755,244818,24481804,9,4,445,473,918,1,0,1,0,0,0,1,0,0,1,0
"1640",13756,259915,25991503,5,42,424,439,863,1,1,0,1,1,1,0,1,0,1,0
"1641",13758,259915,25991501,11,8,437,500,937,1,1,0,1,1,1,0,1,1,0,0
"1642",13759,128079,12807901,8,17,388,392,780,1,1,0,1,0,1,0,1,0,1,0
"1643",13763,244818,24481804,9,4,395,418,813,1,0,1,0,0,1,1,0,0,1,0
"1644",13765,205490,20549002,11,2,403,399,802,1,0,1,1,0,1,1,0,0,0,1
"1645",13766,205488,20548801,0,13,395,429,824,1,1,0,1,0,1,0,0,0,0,1
"1646",13767,128068,12806803,11,28,405,418,823,1,1,0,1,0,1,0,1,0,0,1
"1647",13768,244697,24469702,1,21,410,429,839,1,0,1,1,0,1,1,0,1,0,0
"1648",13769,244727,24472704,1,5,407,439,846,1,0,1,0,0,0,0,0,0,0,1
"1649",13770,128079,12807902,8,16,487,513,1000,0,1,0,1,0,0,0,1,0,0,1
"1650",13771,257905,25790504,5,27,455,489,944,0,1,0,1,0,0,1,0,0,1,0
"1651",13772,244799,24479901,10,1,428,429,857,0,0,1,1,1,0,0,0,0,0,1
"1652",13773,193422,19342201,9,12,440,478,918,0,1,0,1,0,0,0,1,0,0,1
"1653",13774,205488,20548802,12,3,455,559,1014,0,1,0,1,0,1,0,0,0,1,0
"1654",13775,189378,18937803,5,8,425,506,931,1,1,0,1,1,0,0,1,0,0,1
"1655",13776,216536,21653605,1,3,402,439,841,1,1,0,1,0,0,0,1,0,1,0
"1656",13777,205492,20549201,0,5,410,468,878,1,0,1,1,0,1,0,0,0,0,1
"1657",13778,216536,21653605,1,7,450,528,978,0,1,0,1,0,0,0,1,0,1,0
"1658",13779,244806,24480604,12,15,474,520,994,1,0,1,0,0,1,1,0,0,1,0
"1659",13781,257905,25790505,14,29,474,513,987,0,1,0,1,0,0,1,0,0,0,1
"1660",13782,257905,25790503,13,19,472,506,978,0,1,0,1,0,0,1,0,1,0,0
"1661",13783,244796,24479604,3,7,468,489,957,0,0,1,0,0,1,1,0,0,0,1
"1662",13784,257899,25789901,13,9,456,484,940,0,1,0,1,1,0,0,1,0,1,0
"1663",13785,244801,24480104,20,8,422,478,900,0,0,1,1,1,0,0,0,1,0,0
"1664",13787,253888,25388802,0,10,411,489,900,1,1,0,1,0,1,0,1,0,1,0
"1665",13788,253888,25388801,13,13,434,478,912,1,1,0,1,0,0,0,1,0,0,1
"1666",13789,257905,25790507,11,2,439,459,898,1,1,0,1,0,0,1,0,0,0,1
"1667",13790,244708,24470804,3,1,403,405,808,1,0,1,0,0,1,1,0,0,1,0
"1668",13791,257899,25789905,12,15,388,423,811,0,1,0,1,1,1,0,1,0,0,1
"1669",13792,253888,25388801,13,19,413,473,886,1,1,0,1,0,0,0,1,0,0,1
"1670",13793,244831,24483102,18,7,437,528,965,1,0,1,0,0,1,0,0,0,1,0
"1671",13795,193423,19342302,12,9,434,513,947,1,1,0,1,0,1,0,1,1,0,0
"1672",13797,261927,26192703,3,11,405,434,839,0,1,0,1,0,0,0,1,1,0,0
"1673",13798,261927,26192704,11,9,476,576,1052,0,1,0,1,1,0,0,1,0,1,0
"1674",13799,261927,26192702,13,17,460,559,1019,0,1,0,1,1,0,0,1,0,1,0
"1675",13800,244746,24474602,5,1,422,468,890,0,0,1,1,0,1,1,0,0,1,0
"1676",13801,221571,22157103,13,1,407,439,846,0,0,1,1,1,0,0,1,0,1,0
"1677",13802,221574,22157404,2,6,408,478,886,0,1,0,1,0,0,0,1,0,1,0
"1678",13803,244708,24470801,14,3,465,494,959,0,0,1,1,0,1,1,0,1,0,0
"1679",13804,244839,24483905,11,9,427,478,905,0,0,1,0,0,1,0,0,1,0,0
